state,sex,age_band,year,metric,value,source,sheet
Queensland,Female,18-21,2019,avg_wait_days,29.25,waiting_time_state_raw,
Queensland,Female,18-21,2019,ed_on_time_pct,75.3,waiting_time_state_raw,
Queensland,Female,18-21,2020,avg_wait_days,31.53,waiting_time_state_raw,
Queensland,Female,18-21,2020,ed_on_time_pct,72.2,waiting_time_state_raw,
Queensland,Female,18-21,2021,avg_wait_days,42.99,waiting_time_state_raw,
Queensland,Female,18-21,2021,ed_on_time_pct,72.7,waiting_time_state_raw,
Queensland,Female,18-21,2022,avg_wait_days,38.69,waiting_time_state_raw,
Queensland,Female,18-21,2022,ed_on_time_pct,73.9,waiting_time_state_raw,
Queensland,Female,18-21,2023,avg_wait_days,30.72,waiting_time_state_raw,
Queensland,Female,18-21,2023,ed_on_time_pct,74.0,waiting_time_state_raw,
Queensland,Female,18-21,2024,avg_wait_days,42.43,waiting_time_state_raw,
Queensland,Female,18-21,2024,ed_on_time_pct,68.5,waiting_time_state_raw,
Queensland,Female,22-24,2019,avg_wait_days,33.9,waiting_time_state_raw,
Queensland,Female,22-24,2019,ed_on_time_pct,72.4,waiting_time_state_raw,
Queensland,Female,22-24,2020,avg_wait_days,36.48,waiting_time_state_raw,
Queensland,Female,22-24,2020,ed_on_time_pct,69.9,waiting_time_state_raw,
Queensland,Female,22-24,2021,avg_wait_days,33.45,waiting_time_state_raw,
Queensland,Female,22-24,2021,ed_on_time_pct,74.9,waiting_time_state_raw,
Queensland,Female,22-24,2022,avg_wait_days,36.4,waiting_time_state_raw,
Queensland,Female,22-24,2022,ed_on_time_pct,69.4,waiting_time_state_raw,
Queensland,Female,22-24,2023,avg_wait_days,37.71,waiting_time_state_raw,
Queensland,Female,22-24,2023,ed_on_time_pct,69.7,waiting_time_state_raw,
Queensland,Female,22-24,2024,avg_wait_days,37.38,waiting_time_state_raw,
Queensland,Female,22-24,2024,ed_on_time_pct,71.0,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2019,avg_wait_days,16.96,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2019,ed_on_time_pct,75.7,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2020,avg_wait_days,22.04,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2020,ed_on_time_pct,74.9,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2021,avg_wait_days,23.27,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2021,ed_on_time_pct,71.0,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2022,avg_wait_days,17.55,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2022,ed_on_time_pct,69.7,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2023,avg_wait_days,19.93,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2023,ed_on_time_pct,70.9,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2024,avg_wait_days,18.5,waiting_time_state_raw,
South Australia,Male,5-11 (Primary),2024,ed_on_time_pct,70.7,waiting_time_state_raw,
South Australia,Male,12-14,2019,avg_wait_days,21.82,waiting_time_state_raw,
South Australia,Male,12-14,2019,ed_on_time_pct,70.3,waiting_time_state_raw,
South Australia,Male,12-14,2020,avg_wait_days,23.71,waiting_time_state_raw,
South Australia,Male,12-14,2020,ed_on_time_pct,71.8,waiting_time_state_raw,
South Australia,Male,12-14,2021,avg_wait_days,23.5,waiting_time_state_raw,
South Australia,Male,12-14,2021,ed_on_time_pct,75.9,waiting_time_state_raw,
South Australia,Male,12-14,2022,avg_wait_days,20.9,waiting_time_state_raw,
South Australia,Male,12-14,2022,ed_on_time_pct,73.2,waiting_time_state_raw,
South Australia,Male,12-14,2023,avg_wait_days,25.37,waiting_time_state_raw,
South Australia,Male,12-14,2023,ed_on_time_pct,70.0,waiting_time_state_raw,
South Australia,Male,12-14,2024,avg_wait_days,23.7,waiting_time_state_raw,
South Australia,Male,12-14,2024,ed_on_time_pct,74.3,waiting_time_state_raw,
South Australia,Male,15-17,2019,avg_wait_days,28.6,waiting_time_state_raw,
South Australia,Male,15-17,2019,ed_on_time_pct,75.6,waiting_time_state_raw,
South Australia,Male,15-17,2020,avg_wait_days,34.67,waiting_time_state_raw,
South Australia,Male,15-17,2020,ed_on_time_pct,72.4,waiting_time_state_raw,
South Australia,Male,15-17,2021,avg_wait_days,36.5,waiting_time_state_raw,
South Australia,Male,15-17,2021,ed_on_time_pct,73.7,waiting_time_state_raw,
South Australia,Male,15-17,2022,avg_wait_days,30.53,waiting_time_state_raw,
South Australia,Male,15-17,2022,ed_on_time_pct,73.8,waiting_time_state_raw,
South Australia,Male,15-17,2023,avg_wait_days,29.59,waiting_time_state_raw,
South Australia,Male,15-17,2023,ed_on_time_pct,73.1,waiting_time_state_raw,
South Australia,Male,15-17,2024,avg_wait_days,27.77,waiting_time_state_raw,
South Australia,Male,15-17,2024,ed_on_time_pct,74.0,waiting_time_state_raw,
South Australia,Male,18-21,2019,avg_wait_days,38.79,waiting_time_state_raw,
South Australia,Male,18-21,2019,ed_on_time_pct,72.1,waiting_time_state_raw,
South Australia,Male,18-21,2020,avg_wait_days,37.19,waiting_time_state_raw,
South Australia,Male,18-21,2020,ed_on_time_pct,76.3,waiting_time_state_raw,
South Australia,Male,18-21,2021,avg_wait_days,42.84,waiting_time_state_raw,
South Australia,Male,18-21,2021,ed_on_time_pct,72.7,waiting_time_state_raw,
South Australia,Male,18-21,2022,avg_wait_days,35.89,waiting_time_state_raw,
South Australia,Male,18-21,2022,ed_on_time_pct,71.3,waiting_time_state_raw,
South Australia,Male,18-21,2023,avg_wait_days,45.49,waiting_time_state_raw,
South Australia,Male,18-21,2023,ed_on_time_pct,68.8,waiting_time_state_raw,
South Australia,Male,18-21,2024,avg_wait_days,44.09,waiting_time_state_raw,
South Australia,Male,18-21,2024,ed_on_time_pct,73.5,waiting_time_state_raw,
South Australia,Male,22-24,2019,avg_wait_days,31.03,waiting_time_state_raw,
South Australia,Male,22-24,2019,ed_on_time_pct,72.9,waiting_time_state_raw,
South Australia,Male,22-24,2020,avg_wait_days,35.85,waiting_time_state_raw,
South Australia,Male,22-24,2020,ed_on_time_pct,75.6,waiting_time_state_raw,
South Australia,Male,22-24,2021,avg_wait_days,41.16,waiting_time_state_raw,
South Australia,Male,22-24,2021,ed_on_time_pct,76.4,waiting_time_state_raw,
South Australia,Male,22-24,2022,avg_wait_days,31.83,waiting_time_state_raw,
South Australia,Male,22-24,2022,ed_on_time_pct,70.0,waiting_time_state_raw,
South Australia,Male,22-24,2023,avg_wait_days,34.71,waiting_time_state_raw,
South Australia,Male,22-24,2023,ed_on_time_pct,72.0,waiting_time_state_raw,
South Australia,Male,22-24,2024,avg_wait_days,37.07,waiting_time_state_raw,
South Australia,Male,22-24,2024,ed_on_time_pct,68.2,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2019,avg_wait_days,20.39,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2019,ed_on_time_pct,77.1,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2020,avg_wait_days,22.46,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2020,ed_on_time_pct,76.7,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2021,avg_wait_days,22.51,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2021,ed_on_time_pct,76.2,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2022,avg_wait_days,15.78,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2022,ed_on_time_pct,75.2,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2023,avg_wait_days,17.5,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2023,ed_on_time_pct,70.3,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2024,avg_wait_days,18.94,waiting_time_state_raw,
South Australia,Female,5-11 (Primary),2024,ed_on_time_pct,74.2,waiting_time_state_raw,
South Australia,Female,12-14,2019,avg_wait_days,24.53,waiting_time_state_raw,
South Australia,Female,12-14,2019,ed_on_time_pct,72.9,waiting_time_state_raw,
South Australia,Female,12-14,2020,avg_wait_days,22.36,waiting_time_state_raw,
South Australia,Female,12-14,2020,ed_on_time_pct,76.4,waiting_time_state_raw,
South Australia,Female,12-14,2021,avg_wait_days,26.58,waiting_time_state_raw,
South Australia,Female,12-14,2021,ed_on_time_pct,70.2,waiting_time_state_raw,
South Australia,Female,12-14,2022,avg_wait_days,21.17,waiting_time_state_raw,
South Australia,Female,12-14,2022,ed_on_time_pct,71.3,waiting_time_state_raw,
South Australia,Female,12-14,2023,avg_wait_days,20.87,waiting_time_state_raw,
South Australia,Female,12-14,2023,ed_on_time_pct,72.0,waiting_time_state_raw,
South Australia,Female,12-14,2024,avg_wait_days,20.94,waiting_time_state_raw,
South Australia,Female,12-14,2024,ed_on_time_pct,71.5,waiting_time_state_raw,
South Australia,Female,15-17,2019,avg_wait_days,35.19,waiting_time_state_raw,
South Australia,Female,15-17,2019,ed_on_time_pct,76.6,waiting_time_state_raw,
South Australia,Female,15-17,2020,avg_wait_days,25.16,waiting_time_state_raw,
South Australia,Female,15-17,2020,ed_on_time_pct,71.2,waiting_time_state_raw,
South Australia,Female,15-17,2021,avg_wait_days,28.91,waiting_time_state_raw,
South Australia,Female,15-17,2021,ed_on_time_pct,73.9,waiting_time_state_raw,
South Australia,Female,15-17,2022,avg_wait_days,28.6,waiting_time_state_raw,
South Australia,Female,15-17,2022,ed_on_time_pct,70.4,waiting_time_state_raw,
South Australia,Female,15-17,2023,avg_wait_days,28.1,waiting_time_state_raw,
South Australia,Female,15-17,2023,ed_on_time_pct,69.5,waiting_time_state_raw,
South Australia,Female,15-17,2024,avg_wait_days,34.3,waiting_time_state_raw,
South Australia,Female,15-17,2024,ed_on_time_pct,72.4,waiting_time_state_raw,
South Australia,Female,18-21,2019,avg_wait_days,36.12,waiting_time_state_raw,
South Australia,Female,18-21,2019,ed_on_time_pct,75.5,waiting_time_state_raw,
South Australia,Female,18-21,2020,avg_wait_days,37.75,waiting_time_state_raw,
South Australia,Female,18-21,2020,ed_on_time_pct,73.6,waiting_time_state_raw,
South Australia,Female,18-21,2021,avg_wait_days,35.46,waiting_time_state_raw,
South Australia,Female,18-21,2021,ed_on_time_pct,72.7,waiting_time_state_raw,
South Australia,Female,18-21,2022,avg_wait_days,44.72,waiting_time_state_raw,
South Australia,Female,18-21,2022,ed_on_time_pct,74.2,waiting_time_state_raw,
South Australia,Female,18-21,2023,avg_wait_days,42.36,waiting_time_state_raw,
South Australia,Female,18-21,2023,ed_on_time_pct,68.9,waiting_time_state_raw,
South Australia,Female,18-21,2024,avg_wait_days,37.51,waiting_time_state_raw,
South Australia,Female,18-21,2024,ed_on_time_pct,70.0,waiting_time_state_raw,
South Australia,Female,22-24,2019,avg_wait_days,28.61,waiting_time_state_raw,
South Australia,Female,22-24,2019,ed_on_time_pct,73.2,waiting_time_state_raw,
South Australia,Female,22-24,2020,avg_wait_days,28.41,waiting_time_state_raw,
South Australia,Female,22-24,2020,ed_on_time_pct,71.5,waiting_time_state_raw,
South Australia,Female,22-24,2021,avg_wait_days,38.33,waiting_time_state_raw,
South Australia,Female,22-24,2021,ed_on_time_pct,74.2,waiting_time_state_raw,
South Australia,Female,22-24,2022,avg_wait_days,36.96,waiting_time_state_raw,
South Australia,Female,22-24,2022,ed_on_time_pct,69.2,waiting_time_state_raw,
South Australia,Female,22-24,2023,avg_wait_days,29.64,waiting_time_state_raw,
South Australia,Female,22-24,2023,ed_on_time_pct,68.2,waiting_time_state_raw,
South Australia,Female,22-24,2024,avg_wait_days,28.73,waiting_time_state_raw,
South Australia,Female,22-24,2024,ed_on_time_pct,68.2,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2019,avg_wait_days,23.87,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2019,ed_on_time_pct,76.9,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2020,avg_wait_days,17.78,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2020,ed_on_time_pct,71.6,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2021,avg_wait_days,23.88,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2021,ed_on_time_pct,73.3,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2022,avg_wait_days,19.1,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2022,ed_on_time_pct,72.0,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2023,avg_wait_days,18.32,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2023,ed_on_time_pct,72.2,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2024,avg_wait_days,21.98,waiting_time_state_raw,
Western Australia,Male,5-11 (Primary),2024,ed_on_time_pct,71.1,waiting_time_state_raw,
Western Australia,Male,12-14,2019,avg_wait_days,27.8,waiting_time_state_raw,
Western Australia,Male,12-14,2019,ed_on_time_pct,71.1,waiting_time_state_raw,
Western Australia,Male,12-14,2020,avg_wait_days,25.66,waiting_time_state_raw,
Western Australia,Male,12-14,2020,ed_on_time_pct,77.0,waiting_time_state_raw,
Western Australia,Male,12-14,2021,avg_wait_days,21.18,waiting_time_state_raw,
Western Australia,Male,12-14,2021,ed_on_time_pct,72.8,waiting_time_state_raw,
Western Australia,Male,12-14,2022,avg_wait_days,25.92,waiting_time_state_raw,
Western Australia,Male,12-14,2022,ed_on_time_pct,71.0,waiting_time_state_raw,
Western Australia,Male,12-14,2023,avg_wait_days,29.22,waiting_time_state_raw,
Western Australia,Male,12-14,2023,ed_on_time_pct,71.5,waiting_time_state_raw,
Western Australia,Male,12-14,2024,avg_wait_days,24.43,waiting_time_state_raw,
Western Australia,Male,12-14,2024,ed_on_time_pct,73.9,waiting_time_state_raw,
Western Australia,Male,15-17,2019,avg_wait_days,25.29,waiting_time_state_raw,
Western Australia,Male,15-17,2019,ed_on_time_pct,76.7,waiting_time_state_raw,
Western Australia,Male,15-17,2020,avg_wait_days,26.71,waiting_time_state_raw,
Western Australia,Male,15-17,2020,ed_on_time_pct,72.5,waiting_time_state_raw,
Western Australia,Male,15-17,2021,avg_wait_days,31.22,waiting_time_state_raw,
Western Australia,Male,15-17,2021,ed_on_time_pct,72.6,waiting_time_state_raw,
Western Australia,Male,15-17,2022,avg_wait_days,25.58,waiting_time_state_raw,
Western Australia,Male,15-17,2022,ed_on_time_pct,70.9,waiting_time_state_raw,
Western Australia,Male,15-17,2023,avg_wait_days,29.56,waiting_time_state_raw,
Western Australia,Male,15-17,2023,ed_on_time_pct,74.9,waiting_time_state_raw,
Western Australia,Male,15-17,2024,avg_wait_days,36.59,waiting_time_state_raw,
Western Australia,Male,15-17,2024,ed_on_time_pct,71.6,waiting_time_state_raw,
Western Australia,Male,18-21,2019,avg_wait_days,46.0,waiting_time_state_raw,
Western Australia,Male,18-21,2019,ed_on_time_pct,76.7,waiting_time_state_raw,
Western Australia,Male,18-21,2020,avg_wait_days,37.25,waiting_time_state_raw,
Western Australia,Male,18-21,2020,ed_on_time_pct,70.6,waiting_time_state_raw,
Western Australia,Male,18-21,2021,avg_wait_days,40.88,waiting_time_state_raw,
Western Australia,Male,18-21,2021,ed_on_time_pct,71.5,waiting_time_state_raw,
Western Australia,Male,18-21,2022,avg_wait_days,31.51,waiting_time_state_raw,
Western Australia,Male,18-21,2022,ed_on_time_pct,75.7,waiting_time_state_raw,
Western Australia,Male,18-21,2023,avg_wait_days,46.56,waiting_time_state_raw,
Western Australia,Male,18-21,2023,ed_on_time_pct,71.9,waiting_time_state_raw,
Western Australia,Male,18-21,2024,avg_wait_days,41.05,waiting_time_state_raw,
Western Australia,Male,18-21,2024,ed_on_time_pct,72.2,waiting_time_state_raw,
Western Australia,Male,22-24,2019,avg_wait_days,41.95,waiting_time_state_raw,
Western Australia,Male,22-24,2019,ed_on_time_pct,73.8,waiting_time_state_raw,
Western Australia,Male,22-24,2020,avg_wait_days,37.03,waiting_time_state_raw,
Western Australia,Male,22-24,2020,ed_on_time_pct,71.4,waiting_time_state_raw,
Western Australia,Male,22-24,2021,avg_wait_days,32.15,waiting_time_state_raw,
Western Australia,Male,22-24,2021,ed_on_time_pct,73.0,waiting_time_state_raw,
Western Australia,Male,22-24,2022,avg_wait_days,31.96,waiting_time_state_raw,
Western Australia,Male,22-24,2022,ed_on_time_pct,68.8,waiting_time_state_raw,
Western Australia,Male,22-24,2023,avg_wait_days,33.95,waiting_time_state_raw,
Western Australia,Male,22-24,2023,ed_on_time_pct,73.4,waiting_time_state_raw,
Western Australia,Male,22-24,2024,avg_wait_days,32.64,waiting_time_state_raw,
Western Australia,Male,22-24,2024,ed_on_time_pct,73.6,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2019,avg_wait_days,21.4,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2019,ed_on_time_pct,75.1,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2020,avg_wait_days,22.91,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2020,ed_on_time_pct,70.3,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2021,avg_wait_days,17.26,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2021,ed_on_time_pct,75.8,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2022,avg_wait_days,23.02,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2022,ed_on_time_pct,69.2,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2023,avg_wait_days,21.97,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2023,ed_on_time_pct,68.1,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2024,avg_wait_days,16.91,waiting_time_state_raw,
Western Australia,Female,5-11 (Primary),2024,ed_on_time_pct,68.2,waiting_time_state_raw,
Western Australia,Female,12-14,2019,avg_wait_days,22.21,waiting_time_state_raw,
Western Australia,Female,12-14,2019,ed_on_time_pct,73.2,waiting_time_state_raw,
Western Australia,Female,12-14,2020,avg_wait_days,28.18,waiting_time_state_raw,
Western Australia,Female,12-14,2020,ed_on_time_pct,72.9,waiting_time_state_raw,
Western Australia,Female,12-14,2021,avg_wait_days,20.56,waiting_time_state_raw,
Western Australia,Female,12-14,2021,ed_on_time_pct,71.1,waiting_time_state_raw,
Western Australia,Female,12-14,2022,avg_wait_days,19.42,waiting_time_state_raw,
Western Australia,Female,12-14,2022,ed_on_time_pct,68.8,waiting_time_state_raw,
Western Australia,Female,12-14,2023,avg_wait_days,23.53,waiting_time_state_raw,
Western Australia,Female,12-14,2023,ed_on_time_pct,71.7,waiting_time_state_raw,
Western Australia,Female,12-14,2024,avg_wait_days,21.78,waiting_time_state_raw,
Western Australia,Female,12-14,2024,ed_on_time_pct,70.2,waiting_time_state_raw,
Western Australia,Female,15-17,2019,avg_wait_days,25.91,waiting_time_state_raw,
Western Australia,Female,15-17,2019,ed_on_time_pct,75.2,waiting_time_state_raw,
Western Australia,Female,15-17,2020,avg_wait_days,29.48,waiting_time_state_raw,
Western Australia,Female,15-17,2020,ed_on_time_pct,70.9,waiting_time_state_raw,
Western Australia,Female,15-17,2021,avg_wait_days,30.77,waiting_time_state_raw,
Western Australia,Female,15-17,2021,ed_on_time_pct,70.7,waiting_time_state_raw,
Western Australia,Female,15-17,2022,avg_wait_days,28.24,waiting_time_state_raw,
Western Australia,Female,15-17,2022,ed_on_time_pct,69.5,waiting_time_state_raw,
Western Australia,Female,15-17,2023,avg_wait_days,34.26,waiting_time_state_raw,
Western Australia,Female,15-17,2023,ed_on_time_pct,70.0,waiting_time_state_raw,
Western Australia,Female,15-17,2024,avg_wait_days,36.41,waiting_time_state_raw,
Western Australia,Female,15-17,2024,ed_on_time_pct,70.3,waiting_time_state_raw,
Western Australia,Female,18-21,2019,avg_wait_days,33.19,waiting_time_state_raw,
Western Australia,Female,18-21,2019,ed_on_time_pct,75.5,waiting_time_state_raw,
Western Australia,Female,18-21,2020,avg_wait_days,42.1,waiting_time_state_raw,
Western Australia,Female,18-21,2020,ed_on_time_pct,76.2,waiting_time_state_raw,
Western Australia,Female,18-21,2021,avg_wait_days,32.83,waiting_time_state_raw,
Western Australia,Female,18-21,2021,ed_on_time_pct,74.9,waiting_time_state_raw,
Western Australia,Female,18-21,2022,avg_wait_days,44.04,waiting_time_state_raw,
Western Australia,Female,18-21,2022,ed_on_time_pct,70.8,waiting_time_state_raw,
Western Australia,Female,18-21,2023,avg_wait_days,37.8,waiting_time_state_raw,
Western Australia,Female,18-21,2023,ed_on_time_pct,72.5,waiting_time_state_raw,
Western Australia,Female,18-21,2024,avg_wait_days,34.58,waiting_time_state_raw,
